Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-07-14,3,5,0,10,3,2,302,3,4,2,0,2,67%,1.3,00:00:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,9,8,0,0,1,1,0,0,9,0.13s,40%,2,00:01:00
2016-07-15,7,8,0,32,12,2,733,3,9,2,0,6,33%,3,00:00:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,29,24,0,0,3,3,0,0,28,0.12s,25%,4,00:01:32
2016-07-16,3,3,0,11,6,1,132,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,11,10,0,0,0,0,0,0,11,0.26s,33%,3.7,00:00:44
2016-07-17,3,3,0,9,5,1,80,2,6,2,0,5,50%,3,00:00:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,8,7,0,0,1,1,0,0,8,0.2s,33%,3,00:00:27
2016-07-18,1,1,0,1,1,1,0,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,2.54s,100%,1,00:00:00
2016-07-19,3,4,0,47,23,2,1773,2,2,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,47,21,0,0,0,0,0,0,47,0.07s,50%,11.8,00:07:23
2016-07-20,3,6,0,15,6,2,3553,4,7,1,0,3,50%,1.8,00:06:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,15,12,0,0,0,0,0,0,15,0.16s,33%,2.5,00:09:52
2016-07-21,2,3,0,5,3,2,10,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,3,0.25s,67%,1.7,00:00:03
2016-07-22,1,1,0,7,7,0,68,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,7,3,0,0,0,0,0,0,7,0.08s,0%,7,00:01:08
2016-07-23,6,9,0,18,6,5,836,3,4,1,0,2,67%,1.3,00:00:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,17,15,0,0,1,1,0,0,17,0.28s,56%,2,00:01:33
2016-07-24,5,5,0,13,5,1,806,3,10,3,0,5,0%,3.3,00:04:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,12,9,0,0,1,1,0,0,11,0.11s,20%,2.6,00:02:41
2016-07-25,10,13,0,35,9,7,936,5,13,2,0,5,40%,2.6,00:01:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,31,25,0,0,4,3,0,0,30,0.44s,54%,2.7,00:01:12
2016-07-26,6,7,0,56,19,2,1395,3,24,2,0,19,33%,8,00:06:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,53,22,0,0,3,3,0,0,50,0.12s,29%,8,00:03:19
2016-07-27,6,7,0,20,7,4,325,3,3,2,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,20,17,0,0,0,0,0,0,13,0.17s,57%,2.9,00:00:46
2016-07-28,5,5,0,45,27,2,888,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,38,16,0,0,7,5,0,0,34,0.13s,40%,9,00:02:58
2016-07-29,2,2,0,5,4,1,49,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,5,0.24s,50%,2.5,00:00:25
2016-07-30,1,1,0,1,1,1,0,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.25s,100%,1,00:00:00
2016-07-31,1,1,0,1,1,1,0,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.08s,100%,1,00:00:00
