Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2018-03-09,778,1130,0,3307,168,555,441086,798,2229,500,0,168,53%,2.8,00:06:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,3148,2404,0,0,28,24,131,5,3133,0.92s,49%,2.9,00:06:30
2018-03-10,350,504,0,906,16,278,90276,335,569,203,0,16,62%,1.7,00:02:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,843,725,0,0,13,12,50,6,830,0.37s,55%,1.8,00:02:59
2018-03-11,273,402,0,762,19,244,95864,310,582,195,0,17,62%,1.9,00:04:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,700,594,0,0,10,10,52,7,698,0.47s,61%,1.9,00:03:58
2018-03-12,735,1110,0,3013,144,560,405763,738,2230,425,0,144,56%,3,00:07:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,2889,2355,0,0,27,25,97,13,2873,0.71s,50%,2.7,00:06:06
2018-03-13,782,1122,0,3333,136,552,446784,714,2161,436,0,136,57%,3,00:06:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,3197,2481,0,0,32,30,104,11,3179,0.5s,49%,3,00:06:38
2018-03-14,768,1099,0,2965,156,529,378312,664,1959,392,0,156,58%,3,00:06:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,2826,2268,0,0,30,29,109,11,2818,0.52s,48%,2.7,00:05:44
2018-03-15,739,1039,0,2758,106,524,370931,693,1865,437,0,106,56%,2.7,00:06:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,2636,2126,0,0,27,25,95,9,2626,0.55s,50%,2.7,00:05:57
2018-03-16,698,960,0,2644,228,482,363432,677,1968,453,0,228,55%,2.9,00:06:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,2557,1985,0,0,18,16,69,7,2547,0.6s,50%,2.8,00:06:19
2018-03-17,348,449,0,1007,39,232,122368,277,460,200,0,10,61%,1.7,00:04:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,930,746,0,0,14,13,63,11,919,0.44s,52%,2.2,00:04:33
2018-03-18,276,405,0,795,29,222,76604,297,558,190,0,28,56%,1.9,00:03:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,743,636,0,0,9,9,43,6,729,0.36s,55%,2,00:03:09
2018-03-19,743,1101,0,3097,198,539,450616,747,2205,443,0,198,52%,3,00:07:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,2971,2330,0,0,22,15,104,12,2960,0.51s,49%,2.8,00:06:49
2018-03-20,904,1230,0,3451,169,569,464407,738,2104,498,0,169,57%,2.9,00:06:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,3313,2645,0,0,19,18,119,9,3297,0.44s,46%,2.8,00:06:18
2018-03-21,865,1225,0,3149,130,599,437441,781,2060,492,0,130,59%,2.6,00:06:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,3022,2436,0,0,18,16,109,11,3011,0.61s,49%,2.6,00:05:57
2018-03-22,882,1307,0,3938,123,609,580392,856,2408,505,0,123,55%,2.8,00:07:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,3780,2836,0,0,24,18,134,9,3762,0.82s,47%,3,00:07:24
2018-03-23,693,1038,0,2972,252,520,426101,765,2274,457,0,252,53%,3,00:07:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,2896,2262,0,0,18,18,58,8,2875,0.65s,50%,2.9,00:06:51
2018-03-24,522,835,0,2429,58,349,450801,505,1282,311,0,58,51%,2.5,00:08:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,2363,1697,0,0,10,8,56,7,2340,6.77s,42%,2.9,00:09:00
2018-03-25,319,425,0,730,21,253,64759,276,455,191,0,15,62%,1.6,00:02:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,657,585,0,0,12,12,61,7,647,0.65s,60%,1.7,00:02:32
2018-03-26,645,933,0,2732,323,498,381157,640,2051,393,0,323,55%,3.2,00:07:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,2646,2044,1,1,16,16,69,10,2633,0.74s,53%,2.9,00:06:49
2018-03-27,787,1196,0,3671,273,568,576358,806,2708,462,0,273,51%,3.4,00:09:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,3537,2768,0,0,9,9,125,9,3518,1.22s,47%,3.1,00:08:02
2018-03-28,866,1323,0,3883,276,660,596448,873,2756,500,0,276,54%,3.2,00:09:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,3771,2866,0,0,21,20,91,9,3748,1.96s,50%,2.9,00:07:31
2018-03-29,822,1284,0,3907,434,637,635642,854,2932,465,0,434,53%,3.4,00:09:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,3788,2905,0,0,23,21,96,8,3772,1.5s,50%,3,00:08:15
2018-03-30,499,642,0,1188,31,335,129932,420,729,307,0,11,58%,1.7,00:03:15,0,0,0,0%,0,0,0,0%,0,0,0,0%,1132,1004,0,0,8,8,48,8,1125,0.29s,52%,1.9,00:03:22
2018-03-31,264,385,0,762,29,221,93509,283,478,179,0,7,60%,1.7,00:03:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,721,603,0,0,9,9,32,6,718,0.65s,57%,2,00:04:03
2018-04-01,226,285,0,469,7,182,46529,189,298,142,0,7,66%,1.6,00:02:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,422,381,0,0,6,5,41,5,414,0.39s,64%,1.6,00:02:43
2018-04-02,427,544,0,1764,195,343,176716,339,1402,239,0,195,64%,4.1,00:07:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,1663,1334,0,0,22,21,79,5,1657,0.34s,63%,3.2,00:05:25
2018-04-03,644,998,0,3210,262,529,423761,725,2535,418,0,262,56%,3.5,00:08:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,3128,2406,0,0,17,16,65,10,3103,1.23s,53%,3.2,00:07:05
2018-04-04,637,967,0,2690,238,539,398573,699,2140,399,0,238,57%,3.1,00:07:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,2591,2108,0,0,12,12,87,9,2554,1.01s,56%,2.8,00:06:52
2018-04-05,720,1070,0,3366,375,546,526657,732,2583,416,0,375,53%,3.5,00:10:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,3280,2497,0,0,14,12,72,9,3253,1.43s,51%,3.1,00:08:12
2018-04-06,676,967,0,3373,569,490,439861,670,2478,411,0,569,53%,3.7,00:08:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,3259,2389,0,0,19,19,95,9,3237,0.66s,51%,3.5,00:07:35
2018-04-07,251,336,0,612,20,199,65633,226,399,155,0,20,64%,1.8,00:03:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,583,502,0,0,5,5,24,5,576,0.38s,59%,1.8,00:03:15
2018-04-08,267,371,0,656,14,211,60732,257,450,173,0,14,55%,1.8,00:02:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,601,534,0,0,8,8,47,5,595,0.37s,57%,1.8,00:02:44
2018-04-09,620,923,0,2669,315,507,360509,648,2162,392,0,315,57%,3.3,00:07:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,2575,2087,0,0,22,20,72,7,2558,0.54s,55%,2.9,00:06:31
2018-04-10,635,962,0,3139,340,499,432000,670,2444,395,0,340,55%,3.6,00:08:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,3032,2317,0,0,21,18,86,13,2989,0.84s,52%,3.3,00:07:29
2018-04-11,690,996,0,3411,205,507,481729,659,2302,404,0,205,56%,3.5,00:08:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,3139,2428,0,0,25,20,247,8,3053,0.72s,51%,3.4,00:08:04
2018-04-12,582,889,0,2948,177,463,384559,624,2189,355,0,160,54%,3.5,00:07:42,0,0,0,0%,0,0,0,0%,0,0,0,0%,2864,2273,0,0,16,12,68,7,2841,1.58s,52%,3.3,00:07:13
2018-04-13,579,851,0,2799,304,450,335237,612,2338,374,0,304,52%,3.8,00:07:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,2681,2217,0,0,7,7,111,7,2674,1.27s,53%,3.3,00:06:34
2018-04-14,234,303,0,518,11,185,47162,196,312,140,0,9,63%,1.6,00:02:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,477,424,0,0,4,4,37,5,469,0.63s,61%,1.7,00:02:36
2018-04-15,245,317,0,595,32,205,52075,212,393,153,0,15,64%,1.9,00:03:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,522,441,0,0,11,10,62,6,517,0.39s,65%,1.9,00:02:44
2018-04-16,740,987,0,3418,466,517,439252,578,2401,378,0,466,56%,4.2,00:09:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,3178,2330,0,0,12,11,228,6,3150,1.6s,52%,3.5,00:07:25
2018-04-17,841,1136,0,3738,267,482,555364,636,2409,424,0,267,50%,3.8,00:09:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,3541,2694,0,0,26,25,171,12,3489,1.64s,42%,3.3,00:08:09
2018-04-18,916,1206,0,4386,299,502,612373,685,2824,479,0,299,50%,4.1,00:09:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,4206,3065,0,0,29,18,151,8,4129,1.84s,42%,3.6,00:08:28
2018-04-19,774,1066,0,3950,367,479,506617,614,2431,388,0,367,56%,4,00:07:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,3793,2857,0,0,15,15,142,7,3754,2.09s,45%,3.7,00:07:55
2018-04-20,660,929,0,3218,229,416,475653,625,2114,389,0,199,49%,3.4,00:09:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,3140,2365,0,0,13,11,65,9,3133,1.92s,45%,3.5,00:08:32
2018-04-21,290,370,0,758,33,205,79497,243,500,179,0,33,60%,2.1,00:03:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,703,594,0,0,21,20,34,8,701,0.28s,55%,2,00:03:35
2018-04-22,243,317,0,650,26,184,69607,201,385,144,0,26,62%,1.9,00:03:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,616,512,0,0,8,7,26,6,602,0.43s,58%,2.1,00:03:40
2018-04-23,628,996,0,3278,427,500,530106,689,2557,368,0,427,55%,3.7,00:11:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,3212,2419,0,0,14,13,52,7,3171,2.76s,50%,3.3,00:08:52
2018-04-24,554,898,0,2980,527,460,487600,667,2451,358,0,527,53%,3.7,00:10:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,2916,2163,0,0,7,6,57,8,2891,2.65s,51%,3.3,00:09:03
2018-04-25,594,975,0,3190,226,507,618651,699,2417,370,0,226,57%,3.5,00:11:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,3081,2353,0,0,18,17,91,7,3068,2.97s,52%,3.3,00:10:35
2018-04-26,614,841,0,2954,302,406,391414,496,1926,343,0,302,53%,3.9,00:08:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,2885,2126,0,0,15,14,54,9,2875,0.75s,48%,3.5,00:07:45
2018-04-27,678,1092,0,3559,237,514,725078,796,2762,429,0,237,49%,3.5,00:12:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,3445,2591,0,0,18,15,96,9,3431,3.86s,47%,3.3,00:11:04
2018-04-28,281,382,0,859,50,214,143400,258,575,173,0,50,60%,2.2,00:06:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,823,653,0,0,9,9,27,3,821,0.89s,56%,2.2,00:06:15
2018-04-29,223,276,0,483,47,175,35599,169,320,119,0,47,58%,1.9,00:02:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,452,412,0,0,11,11,20,4,432,0.26s,63%,1.8,00:02:09
2018-04-30,485,736,0,2212,215,442,259774,551,1862,332,0,215,62%,3.4,00:06:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,2144,1712,0,0,21,21,47,7,2126,0.43s,60%,3,00:05:53
2018-05-01,443,566,0,1953,224,297,225022,358,1498,257,0,224,55%,4.2,00:08:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,1862,1470,0,0,8,8,83,9,1857,0.23s,52%,3.5,00:06:38
2018-05-02,557,898,0,2906,231,486,419671,671,2262,363,0,231,55%,3.4,00:08:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,2820,2173,0,0,13,12,73,7,2806,0.58s,54%,3.2,00:07:47
2018-05-03,523,830,0,2524,447,442,347219,618,2028,343,0,447,56%,3.3,00:07:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,2447,1921,0,0,13,13,64,4,2428,0.59s,53%,3,00:06:58
2018-05-04,641,1002,0,3082,291,512,432408,712,2407,389,0,291,53%,3.4,00:08:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,3010,2333,0,0,18,16,54,9,2992,0.74s,51%,3.1,00:07:12
2018-05-05,464,623,0,1664,78,322,221857,339,823,240,0,78,59%,2.4,00:05:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,1599,1198,0,0,31,24,34,4,1592,4.85s,52%,2.7,00:05:56
2018-05-06,340,426,0,752,18,271,74252,252,458,183,0,18,64%,1.8,00:03:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,710,613,0,0,19,18,23,4,697,0.41s,64%,1.8,00:02:54
2018-05-07,605,934,0,2923,346,539,391110,660,2370,357,0,346,57%,3.6,00:08:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,2843,2208,0,0,15,14,65,6,2826,0.77s,58%,3.1,00:06:59
2018-05-08,682,1017,0,3530,219,562,514417,709,2790,415,0,219,57%,3.9,00:09:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,3454,2474,0,0,23,22,53,6,3437,1.14s,55%,3.5,00:08:26
2018-05-09,727,1197,0,3948,514,647,523821,891,3133,462,0,514,54%,3.5,00:08:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,3822,2835,0,0,24,24,102,7,3791,0.99s,54%,3.3,00:07:18
2018-05-10,675,1105,0,3455,189,622,511960,759,2699,388,0,189,55%,3.6,00:09:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,3361,2505,1,1,26,21,67,4,3334,0.97s,56%,3.1,00:07:43
2018-05-11,650,967,0,3583,480,533,435196,718,2982,432,0,480,55%,4.2,00:08:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,3505,2253,0,0,17,17,61,5,3491,0.76s,55%,3.7,00:07:30
2018-05-12,257,373,0,614,19,259,46454,241,399,154,0,15,68%,1.7,00:02:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,580,510,0,0,5,5,29,5,578,0.41s,69%,1.6,00:02:05
2018-05-13,291,379,0,778,58,220,85992,227,525,158,0,58,58%,2.3,00:04:49,0,0,0,0%,0,0,0,0%,0,0,0,0%,728,628,0,0,20,18,30,4,718,0.4s,58%,2.1,00:03:47
2018-05-14,618,942,0,3495,341,519,358129,657,2876,374,0,341,56%,4.4,00:07:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,3420,2179,0,0,14,14,61,5,3398,0.7s,55%,3.7,00:06:20
2018-05-15,826,1226,0,4117,504,568,530594,772,2847,434,0,504,57%,3.7,00:08:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,4016,2744,0,0,12,12,89,4,3998,0.86s,46%,3.4,00:07:13
2018-05-16,966,1460,0,4695,377,675,673471,893,3308,507,0,377,52%,3.7,00:09:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,4577,3287,0,0,39,28,79,8,4548,1.15s,46%,3.2,00:07:41
2018-05-17,850,1336,0,4024,123,646,575744,911,2900,489,0,123,55%,3.2,00:08:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,3938,2954,0,0,19,16,67,5,3900,1.14s,48%,3,00:07:11
2018-05-18,707,1076,0,3072,147,563,439245,825,2484,499,0,147,56%,3,00:07:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,3009,2429,0,0,20,19,43,5,2979,0.67s,52%,2.9,00:06:48
2018-05-19,262,376,0,792,57,225,84206,275,615,173,0,57,59%,2.2,00:04:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,756,656,0,0,9,9,27,4,753,0.77s,60%,2.1,00:03:44
2018-05-20,327,460,0,902,15,247,91152,279,495,183,0,10,58%,1.8,00:03:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,836,693,0,0,13,12,53,7,817,0.55s,54%,2,00:03:18
2018-05-21,667,1047,0,2878,102,576,410121,769,2297,436,0,102,58%,3,00:07:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,2798,2181,0,0,16,16,64,8,2787,0.63s,55%,2.7,00:06:32
2018-05-22,693,1022,0,2949,98,576,426663,703,2407,399,0,98,55%,3.4,00:08:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,2880,2278,0,0,10,10,59,7,2863,0.56s,56%,2.9,00:06:57
2018-05-23,889,1380,0,4532,115,662,744550,927,3064,511,0,115,50%,3.3,00:10:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,4397,3136,0,0,28,24,107,10,4357,1.65s,48%,3.3,00:09:00
2018-05-24,775,1138,0,4100,95,546,706046,757,3125,427,0,95,45%,4.1,00:13:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,3993,2606,0,0,31,24,76,7,3805,4.11s,48%,3.6,00:10:20
2018-05-25,647,964,0,2617,77,543,390519,728,2117,439,0,77,54%,2.9,00:07:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,2552,2047,0,0,14,12,51,8,2540,0.54s,56%,2.7,00:06:45
2018-05-26,234,337,0,604,20,202,57272,256,429,161,0,16,63%,1.7,00:02:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,578,509,0,0,10,9,16,3,564,0.58s,60%,1.8,00:02:50
2018-05-27,271,357,0,663,16,210,58710,231,422,158,0,16,61%,1.8,00:02:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,617,561,0,0,8,8,38,6,614,0.34s,59%,1.9,00:02:44
2018-05-28,574,942,0,3292,180,487,517507,708,2417,363,0,180,56%,3.4,00:09:55,0,0,0,0%,0,0,0,0%,0,0,0,0%,3204,2398,0,0,24,21,64,3,3163,0.58s,52%,3.5,00:09:09
2018-05-29,610,975,0,3057,151,522,484820,718,2483,387,0,151,55%,3.5,00:09:30,0,0,0,0%,0,0,0,0%,0,0,0,0%,2982,2334,0,0,12,11,63,6,2964,0.81s,54%,3.1,00:08:17
2018-05-30,771,1206,0,3605,224,639,576811,867,2777,477,0,224,57%,3.2,00:09:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,3519,2766,0,0,31,27,55,8,3498,0.66s,53%,3,00:07:58
2018-05-31,818,1294,0,3615,244,667,558394,911,2648,481,0,244,54%,2.9,00:08:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,3516,2766,0,0,27,25,72,4,3480,0.64s,52%,2.8,00:07:12
2018-06-01,701,1100,0,3355,236,567,499731,837,2700,462,0,236,52%,3.2,00:08:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,3246,2485,0,0,19,18,90,8,3233,1s,52%,3.1,00:07:34
2018-06-02,343,561,0,1008,21,364,173942,413,788,202,0,21,65%,1.9,00:06:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,980,847,0,0,11,11,17,4,966,1.24s,65%,1.8,00:05:10
2018-06-03,369,571,0,979,27,364,127265,408,725,225,0,27,62%,1.8,00:04:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,939,825,0,0,7,6,33,6,935,0.99s,64%,1.7,00:03:43
2018-06-04,671,1151,0,3180,115,644,520379,882,2519,436,0,115,58%,2.9,00:08:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,3092,2472,0,0,16,14,72,9,3077,0.83s,56%,2.8,00:07:32
2018-06-05,695,1207,0,3375,192,671,564637,950,2807,468,0,192,58%,3,00:08:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,3292,2600,0,0,22,21,61,8,3260,0.61s,56%,2.8,00:07:48
2018-06-06,761,1267,0,3721,176,675,545136,927,3026,464,0,176,55%,3.3,00:08:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,3645,2873,0,0,15,14,61,6,3617,0.63s,53%,2.9,00:07:10
2018-06-07,949,1572,0,5455,483,766,903875,1067,3293,535,0,283,52%,3.1,00:09:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,5353,3749,0,0,30,27,72,8,5308,2.08s,49%,3.5,00:09:35
2018-06-08,750,1198,0,3431,286,623,527060,932,2787,523,0,286,54%,3,00:08:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,3355,2684,0,0,23,23,53,5,3336,0.84s,52%,2.9,00:07:20
2018-06-09,342,473,0,864,22,280,124805,309,533,201,0,22,61%,1.7,00:03:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,833,685,0,0,8,8,23,3,827,0.65s,59%,1.8,00:04:24
2018-06-10,286,398,0,760,16,226,90230,282,547,184,0,16,56%,1.9,00:04:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,698,608,0,0,15,15,47,7,685,0.62s,57%,1.9,00:03:47
2018-06-11,670,1162,0,3812,142,585,724692,936,3160,477,0,142,53%,3.4,00:11:22,0,0,0,0%,0,0,0,0%,0,0,0,0%,3702,2814,0,0,18,17,92,7,3683,0.49s,50%,3.3,00:10:24
2018-06-12,780,1287,0,3925,128,635,606841,921,2932,494,0,128,54%,3.2,00:09:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,3798,2922,0,0,19,18,108,6,3765,1.17s,49%,3,00:07:52
2018-06-13,908,1508,0,4464,195,721,724211,1095,3331,575,0,195,53%,3,00:08:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,4317,3426,0,0,31,29,116,7,4274,0.81s,48%,3,00:08:00
2018-06-14,1031,1591,0,5170,140,710,986178,1105,3633,648,0,140,50%,3.3,00:10:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,4941,3769,0,0,36,31,193,6,4905,0.89s,45%,3.2,00:10:20
2018-06-15,561,769,0,1535,16,407,185099,510,953,336,0,16,58%,1.9,00:04:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,1410,1238,0,0,19,19,106,4,1397,0.39s,53%,2,00:04:01
2018-06-16,265,354,0,605,23,239,59294,251,425,170,0,23,70%,1.7,00:02:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,567,485,0,0,5,5,33,4,562,0.63s,68%,1.7,00:02:47
2018-06-17,270,382,0,747,42,238,89383,271,546,176,0,42,64%,2,00:04:27,0,0,0,0%,0,0,0,0%,0,0,0,0%,693,603,0,0,15,14,39,3,683,0.74s,62%,2,00:03:54
2018-06-18,681,1029,0,3193,129,497,459892,744,2417,439,0,129,55%,3.2,00:07:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,3099,2412,0,0,7,6,87,5,3079,0.47s,48%,3.1,00:07:27
2018-06-19,680,1039,0,3410,163,509,495802,786,2780,466,0,163,52%,3.5,00:09:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,3332,2547,0,0,13,11,65,4,3305,0.45s,49%,3.3,00:07:57
2018-06-20,913,1327,0,4212,191,685,628789,877,3035,508,0,191,52%,3.5,00:09:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,4056,3191,0,0,53,47,103,5,4040,0.45s,52%,3.2,00:07:54
2018-06-21,866,1346,0,4191,214,713,604932,974,3219,534,0,214,56%,3.3,00:08:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,4073,3162,0,0,52,48,66,8,4042,0.53s,53%,3.1,00:07:29
2018-06-22,680,1038,0,3481,225,543,505730,789,2880,464,0,225,55%,3.7,00:08:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,3401,2691,0,0,30,27,50,4,3391,0.47s,52%,3.4,00:08:07
2018-06-23,352,516,0,968,19,291,96151,356,638,220,0,19,61%,1.8,00:03:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,912,798,0,0,21,20,35,5,902,0.52s,56%,1.9,00:03:06
2018-06-24,248,377,0,709,19,226,77293,285,543,169,0,19,60%,1.9,00:03:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,661,586,0,0,17,16,31,5,650,0.5s,60%,1.9,00:03:25
2018-06-25,607,1016,0,3640,254,514,540624,819,3046,441,0,254,52%,3.7,00:09:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,3554,2732,0,0,27,25,59,6,3536,0.68s,51%,3.6,00:08:52
2018-06-26,700,1125,0,3646,167,612,570960,842,2735,453,0,167,55%,3.2,00:08:41,0,0,0,0%,0,0,0,0%,0,0,0,0%,3571,2757,0,0,16,16,59,6,3544,0.52s,54%,3.2,00:08:28
2018-06-27,843,1338,0,4618,144,685,658981,973,3222,527,0,117,52%,3.3,00:08:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,4514,3391,0,0,31,29,73,6,4470,0.63s,51%,3.5,00:08:13
2018-06-28,816,1298,0,3987,138,664,615614,962,3188,524,0,138,52%,3.3,00:08:46,0,0,0,0%,0,0,0,0%,0,0,0,0%,3897,3107,0,0,26,25,64,6,3873,0.77s,51%,3.1,00:07:54
2018-06-29,663,1023,0,3246,147,420,497161,787,2777,463,0,147,38%,3.5,00:09:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,3168,2534,0,0,20,15,58,4,3155,0.45s,41%,3.2,00:08:06
2018-06-30,329,555,0,1204,60,320,162442,425,915,222,0,60,59%,2.2,00:05:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,1143,922,0,0,21,17,40,7,1136,1.01s,58%,2.2,00:04:53
2018-07-01,300,430,0,786,24,250,78441,304,569,192,0,24,56%,1.9,00:03:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,719,635,0,0,7,7,60,4,715,0.52s,58%,1.8,00:03:02
2018-07-02,610,954,0,3413,204,495,470818,712,2614,421,0,204,55%,3.7,00:08:46,0,0,0,0%,0,0,0,0%,0,0,0,0%,3275,2411,0,0,27,23,111,7,3243,0.32s,52%,3.6,00:08:14
2018-07-03,670,1033,0,3519,143,540,528641,758,2927,437,0,143,56%,3.9,00:09:53,0,0,0,0%,0,0,0,0%,0,0,0,0%,3429,2674,0,0,13,13,77,6,3418,0.48s,52%,3.4,00:08:32
2018-07-04,548,862,0,3651,254,472,514134,663,3117,371,0,254,57%,4.7,00:11:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,3592,2520,0,0,13,12,46,8,3581,0.31s,55%,4.2,00:09:56
2018-07-05,561,887,0,3532,185,487,521461,681,3019,382,0,185,57%,4.4,00:11:29,0,0,0,0%,0,0,0,0%,0,0,0,0%,3416,2568,0,0,12,12,104,7,3397,0.38s,55%,4,00:09:48
2018-07-06,626,996,0,3999,165,510,554915,770,3269,431,0,165,51%,4.2,00:10:20,0,0,0,0%,0,0,0,0%,0,0,0,0%,3901,2970,0,0,30,25,68,5,3885,0.5s,51%,4,00:09:17
2018-07-07,247,346,0,661,40,206,80084,245,491,151,0,40,61%,2,00:04:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,610,500,0,0,15,14,36,5,608,0.61s,60%,1.9,00:03:51
2018-07-08,461,607,0,993,13,404,85157,325,549,199,0,13,66%,1.7,00:02:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,917,814,0,0,28,26,48,8,903,0.46s,67%,1.6,00:02:20
