Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds),Avg. Duration of a Returning Visit (in sec),Avg. Actions per Returning Visit,Bounce Rate for Returning Visits,Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit
2017-12-01,2,2,0,7,5,0,70,0,0,0,0%,0,0,0,0%,5,3,0,0,2,2,0,0,5,0.33s,0%,3.5,00:00:35,00:00:00,0,0%,,,,,,,,,
2017-12-02,4,4,0,7,4,3,173,0,0,0,0%,0,0,0,0%,6,5,0,0,1,1,0,0,6,0.4s,75%,1.8,00:00:43,00:00:00,0,0%,,,,,,,,,
2017-12-03,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-04,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.47s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-05,2,2,0,3,2,1,11,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.66s,50%,1.5,00:00:06,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-12-06,4,5,0,9,5,4,50,0,0,0,0%,0,0,0,0%,9,5,0,0,0,0,0,0,8,0.47s,80%,1.8,00:00:10,00:00:17,2.3,67%,3,7,2,0,5,0,0,0,0%
2017-12-07,2,2,0,7,6,1,796,0,0,0,0%,0,0,0,0%,7,4,0,0,0,0,0,0,7,0.19s,50%,3.5,00:06:38,00:00:00,0,0%,,,,,,,,,
2017-12-08,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.02s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-10,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,1.84s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-11,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.007s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-13,2,3,0,9,4,1,27,0,0,0,0%,0,0,0,0%,5,3,0,0,4,4,0,0,5,0.35s,33%,3,00:00:09,00:00:08,4,0%,1,4,1,0,4,0,0,0,0%
2017-12-14,2,2,0,9,8,1,992,0,0,0,0%,0,0,0,0%,9,5,0,0,0,0,0,0,9,0.2s,50%,4.5,00:08:16,00:00:00,0,0%,,,,,,,,,
2017-12-15,2,2,0,8,4,0,30,0,0,0,0%,0,0,0,0%,6,6,0,0,2,2,0,0,6,0.18s,0%,4,00:00:15,00:00:12,4,0%,1,4,1,0,4,0,0,0,0%
2017-12-16,2,2,0,3,2,1,6,0,0,0,0%,0,0,0,0%,3,2,0,0,0,0,0,0,3,0.41s,50%,1.5,00:00:03,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-12-17,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.14s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-18,4,4,0,5,2,3,54,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,4,0.17s,75%,1.3,00:00:14,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2017-12-19,3,3,0,11,5,1,473,0,0,0,0%,0,0,0,0%,8,7,0,0,3,3,0,0,8,0.04s,33%,3.7,00:02:38,00:05:49,5,0%,1,5,1,0,5,0,0,0,0%
2017-12-20,4,4,0,8,5,3,50,0,0,0,0%,0,0,0,0%,8,6,0,0,0,0,0,0,8,0.4s,75%,2,00:00:13,00:00:00,0,0%,,,,,,,,,
2017-12-21,3,3,0,9,7,2,29,0,0,0,0%,0,0,0,0%,8,5,0,0,1,1,0,0,8,0.14s,67%,3,00:00:10,00:00:29,7,0%,1,7,1,0,7,0,0,0,0%
2017-12-22,3,3,0,8,4,1,27,0,0,0,0%,0,0,0,0%,6,5,0,0,2,2,0,0,5,0.38s,33%,2.7,00:00:09,00:00:00,0,0%,,,,,,,,,
2017-12-23,3,3,0,13,7,0,98,0,0,0,0%,0,0,0,0%,9,4,0,0,4,3,0,0,9,0.18s,0%,4.3,00:00:33,00:00:40,5.5,0%,2,11,2,0,7,0,0,0,0%
2017-12-24,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.19s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-25,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.36s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2017-12-26,2,2,0,4,3,1,194,0,0,0,0%,0,0,0,0%,3,3,0,0,1,1,0,0,3,0.2s,50%,2,00:01:37,00:00:00,0,0%,,,,,,,,,
2017-12-27,2,3,0,5,2,1,23,0,0,0,0%,0,0,0,0%,3,3,0,0,2,2,0,0,3,0.15s,33%,1.7,00:00:08,00:00:11,2,0%,1,2,1,0,2,0,0,0,0%
2017-12-28,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.19s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-02,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-03,1,1,0,3,3,0,81,0,0,0,0%,0,0,0,0%,2,1,0,0,1,1,0,0,2,0.005s,0%,3,00:01:21,00:00:00,0,0%,,,,,,,,,
2018-01-04,2,2,0,5,3,0,12,0,0,0,0%,0,0,0,0%,5,3,0,0,0,0,0,0,5,0.01s,0%,2.5,00:00:06,00:00:10,3,0%,1,3,1,0,3,0,0,0,0%
2018-01-06,1,1,0,1,1,1,0,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.53s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-01-07,1,1,0,6,6,0,695,0,0,0,0%,0,0,0,0%,3,2,0,0,3,3,0,0,3,0.27s,0%,6,00:11:35,00:00:00,0,0%,,,,,,,,,
2018-01-08,4,4,0,5,2,3,14,0,0,0,0%,0,0,0,0%,5,4,0,0,0,0,0,0,5,0.15s,75%,1.3,00:00:04,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-01-09,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,1,1,0,0,1,1,0,0,1,0.01s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-01-10,3,3,0,4,2,2,8,0,0,0,0%,0,0,0,0%,4,4,0,0,0,0,0,0,4,0.11s,67%,1.3,00:00:03,00:00:00,0,0%,,,,,,,,,
2018-01-11,3,3,0,4,2,2,23,0,0,0,0%,0,0,0,0%,3,3,0,0,1,1,0,0,3,0.06s,67%,1.3,00:00:08,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-01-12,4,4,0,7,3,2,13,0,0,0,0%,0,0,0,0%,6,6,0,0,1,1,0,0,6,0.17s,50%,1.8,00:00:03,00:00:00,0,0%,,,,,,,,,
2018-01-13,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.13s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-15,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.05s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-16,1,1,0,1,1,1,0,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.15s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-01-17,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.17s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-18,2,2,0,9,8,1,160,0,0,0,0%,0,0,0,0%,6,4,1,1,2,2,0,0,6,0.1s,50%,4.5,00:01:20,00:00:00,0,0%,,,,,,,,,
2018-01-19,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.34s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-20,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.03s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-21,2,2,0,5,4,1,383,0,0,0,0%,0,0,0,0%,4,4,0,0,1,1,0,0,4,0.1s,50%,2.5,00:03:12,00:06:23,4,0%,1,4,1,0,4,0,0,0,0%
2018-01-22,2,2,0,8,7,1,378,0,0,0,0%,0,0,0,0%,6,4,0,0,2,2,0,0,6,0.09s,50%,4,00:03:09,00:00:00,0,0%,,,,,,,,,
2018-01-23,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.34s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-24,2,2,0,7,5,0,98,0,0,0,0%,0,0,0,0%,5,4,0,0,2,1,0,0,4,0.05s,0%,3.5,00:00:49,00:00:12,5,0%,1,5,1,0,5,0,0,0,0%
2018-01-25,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.16s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-27,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.14s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-28,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.88s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-29,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.69s,100%,1,00:00:00,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2018-01-30,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.11s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-01-31,2,2,0,5,4,1,22,0,0,0,0%,0,0,0,0%,5,5,0,0,0,0,0,0,5,0.2s,50%,2.5,00:00:11,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-01,4,4,0,8,5,3,118,0,0,0,0%,0,0,0,0%,7,7,0,0,1,1,0,0,7,0.04s,75%,2,00:00:30,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-02,1,1,0,2,2,0,3,0,0,0,0%,0,0,0,0%,2,1,0,0,0,0,0,0,2,0.07s,0%,2,00:00:03,00:00:00,0,0%,,,,,,,,,
2018-02-05,1,1,0,2,2,0,7,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.08s,0%,2,00:00:07,00:00:00,0,0%,,,,,,,,,
2018-02-08,5,6,0,9,3,4,22,0,0,0,0%,0,0,0,0%,8,8,0,0,1,1,0,0,8,0.06s,67%,1.5,00:00:04,00:00:17,3,0%,1,3,1,0,3,0,0,0,0%
2018-02-09,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,,,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-02-11,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.06s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-02-12,3,3,0,4,2,2,18,0,0,0,0%,0,0,0,0%,4,3,0,0,0,0,0,0,4,0.03s,67%,1.3,00:00:06,00:00:00,0,0%,,,,,,,,,
2018-02-13,7,8,0,31,10,2,568,0,0,0,0%,0,0,0,0%,23,18,0,0,8,8,0,0,18,0.27s,25%,3.9,00:01:11,00:02:05,4,67%,3,12,2,0,10,0,0,0,0%
2018-02-14,6,6,0,8,2,4,27,0,0,0,0%,0,0,0,0%,8,6,0,0,0,0,0,0,8,0.09s,67%,1.3,00:00:05,00:00:00,0,0%,,,,,,,,,
2018-02-15,6,6,0,14,5,3,272,0,0,0,0%,0,0,0,0%,12,10,0,0,2,2,0,0,12,0.2s,50%,2.3,00:00:45,00:00:14,2,0%,1,2,1,0,2,0,0,0,0%
2018-02-16,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.09s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-17,3,4,0,9,6,3,43,0,0,0,0%,0,0,0,0%,9,6,0,0,0,0,0,0,9,0.14s,75%,2.3,00:00:11,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-18,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.09s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-02-19,4,4,0,10,7,3,194,0,0,0,0%,0,0,0,0%,9,5,0,0,1,1,0,0,9,0.08s,75%,2.5,00:00:49,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-20,4,4,0,9,3,1,1234,0,0,0,0%,0,0,0,0%,9,4,0,0,0,0,0,0,9,0.14s,25%,2.3,00:05:09,00:06:51,2.7,0%,3,8,3,0,3,0,0,0,0%
2018-02-21,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.02s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-02-22,2,2,0,6,5,1,146,0,0,0,0%,0,0,0,0%,5,5,0,0,1,1,0,0,5,0.02s,50%,3,00:01:13,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-23,1,1,0,1,1,1,0,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.17s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-02-26,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.11s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-02-27,1,1,0,2,2,0,5,0,0,0,0%,0,0,0,0%,1,1,0,0,1,1,0,0,1,0.01s,0%,2,00:00:05,00:00:00,0,0%,,,,,,,,,
2018-02-28,3,3,0,8,4,1,434,0,0,0,0%,0,0,0,0%,6,3,0,0,2,2,0,0,6,0.007s,33%,2.7,00:02:25,00:01:15,3,0%,1,3,1,0,3,0,0,0,0%
2018-03-01,8,9,0,16,7,7,406,0,0,0,0%,0,0,0,0%,15,13,0,0,1,1,0,0,14,0.09s,78%,1.8,00:00:45,00:02:15,3.3,33%,3,10,3,0,7,0,0,0,0%
2018-03-02,4,4,0,5,2,3,905,0,0,0,0%,0,0,0,0%,5,4,0,0,0,0,0,0,5,0.32s,75%,1.3,00:03:46,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2018-03-03,2,2,0,3,2,1,12,0,0,0,0%,0,0,0,0%,3,2,0,0,0,0,0,0,3,1.14s,50%,1.5,00:00:06,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-03-04,4,5,0,6,2,4,6,0,0,0,0%,0,0,0,0%,6,5,0,0,0,0,0,0,6,0.24s,80%,1.2,00:00:01,00:00:00,1,100%,2,2,1,0,1,0,0,0,0%
2018-03-05,4,4,0,6,3,3,738,0,0,0,0%,0,0,0,0%,6,4,0,0,0,0,0,0,5,0.85s,75%,1.5,00:03:05,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-03-06,8,12,0,15,2,9,277,0,0,0,0%,0,0,0,0%,15,13,0,0,0,0,0,0,15,1.35s,75%,1.3,00:00:23,00:00:01,1.2,83%,6,7,2,0,2,0,0,0,0%
2018-03-07,1,3,0,3,1,3,0,0,0,0,0%,,,,,3,3,0,0,0,0,0,0,3,2.53s,100%,1,00:00:00,00:00:00,1,100%,3,3,1,0,1,0,0,0,0%
2018-03-08,5,6,0,7,2,5,10,0,0,0,0%,0,0,0,0%,7,6,0,0,0,0,0,0,6,2.18s,83%,1.2,00:00:02,00:00:03,1.3,75%,4,5,3,0,2,0,0,0,0%
2018-03-09,1,1,0,1,1,1,0,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.87s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-03-10,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.28s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-03-11,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.16s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-03-12,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.66s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-03-13,3,3,0,6,3,1,58,0,0,0,0%,0,0,0,0%,6,3,0,0,0,0,0,0,5,0.09s,33%,2,00:00:19,00:00:00,0,0%,,,,,,,,,
2018-03-14,4,5,0,11,6,3,52,0,0,0,0%,0,0,0,0%,9,8,0,0,2,2,0,0,9,0.13s,60%,2.2,00:00:10,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-03-15,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.15s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-03-16,4,4,0,6,3,3,7,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.07s,75%,1.5,00:00:02,00:00:07,3,0%,1,3,1,0,3,0,0,0,0%
2018-03-19,4,4,0,9,6,3,37,0,0,0,0%,0,0,0,0%,7,6,0,0,2,2,0,0,7,0.08s,75%,2.3,00:00:09,00:00:19,3.5,50%,2,7,2,0,6,0,0,0,0%
2018-03-20,6,7,0,12,6,6,353,0,0,0,0%,0,0,0,0%,11,9,0,0,1,1,0,0,11,0.28s,86%,1.7,00:00:50,00:00:00,1,100%,4,4,3,0,1,0,0,0,0%
2018-03-21,4,4,0,4,1,4,0,0,0,0,0%,0,0,0,0%,4,4,0,0,0,0,0,0,4,0.28s,100%,1,00:00:00,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2018-03-22,6,8,0,13,3,5,889,0,0,0,0%,0,0,0,0%,11,8,0,0,2,1,0,0,11,0.49s,63%,1.6,00:01:51,00:00:03,2,50%,2,4,2,0,3,0,0,0,0%
2018-03-23,4,4,0,9,4,2,309,0,0,0,0%,0,0,0,0%,8,5,0,0,1,1,0,0,8,0.14s,50%,2.3,00:01:17,00:00:00,0,0%,,,,,,,,,
2018-03-24,2,2,0,10,9,1,138,0,0,0,0%,0,0,0,0%,9,7,0,0,1,1,0,0,9,0.16s,50%,5,00:01:09,00:02:18,9,0%,1,9,1,0,9,0,0,0,0%
2018-03-26,3,3,0,8,5,1,243,0,0,0,0%,0,0,0,0%,8,3,0,0,0,0,0,0,8,0.31s,33%,2.7,00:01:21,00:00:00,0,0%,,,,,,,,,
2018-03-27,1,1,0,2,2,0,7,0,0,0,0%,0,0,0,0%,2,1,0,0,0,0,0,0,2,0.03s,0%,2,00:00:07,00:00:00,0,0%,,,,,,,,,
2018-03-28,2,2,0,3,2,1,197,0,0,0,0%,,,,,3,2,0,0,0,0,0,0,3,0.14s,50%,1.5,00:01:39,00:01:39,1.5,50%,2,3,2,0,2,0,0,0,0%
2018-03-29,1,1,0,2,2,0,2,0,0,0,0%,,,,,2,1,0,0,0,0,0,0,2,0.05s,0%,2,00:00:02,00:00:02,2,0%,1,2,1,0,2,0,0,0,0%
2018-03-30,1,2,0,7,4,0,349,0,0,0,0%,0,0,0,0%,5,3,0,0,2,2,0,0,5,0.16s,0%,3.5,00:02:55,00:01:58,3,0%,1,3,1,0,3,0,0,0,0%
2018-03-31,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.07s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-01,1,1,0,5,5,0,988,0,0,0,0%,0,0,0,0%,5,3,0,0,0,0,0,0,5,0.26s,0%,5,00:16:28,00:00:00,0,0%,,,,,,,,,
2018-04-02,6,6,0,10,3,3,89,0,0,0,0%,0,0,0,0%,9,7,0,0,1,1,0,0,9,0.32s,50%,1.7,00:00:15,00:00:05,2,0%,1,2,1,0,2,0,0,0,0%
2018-04-03,4,4,0,8,5,3,205,0,0,0,0%,0,0,0,0%,6,4,0,0,2,2,0,0,6,0.32s,75%,2,00:00:51,00:00:00,1,100%,2,2,2,0,1,0,0,0,0%
2018-04-04,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.23s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-05,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.36s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-06,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,3,0.03s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-07,2,3,0,5,2,1,15,0,0,0,0%,0,0,0,0%,4,3,0,0,1,1,0,0,4,0.11s,33%,1.7,00:00:05,00:00:08,2,0%,1,2,1,0,2,0,0,0,0%
2018-04-09,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.29s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-10,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.44s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-12,3,3,0,7,4,1,27,0,0,0,0%,0,0,0,0%,7,6,0,0,0,0,0,0,7,0.15s,33%,2.3,00:00:09,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-04-13,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.02s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-14,1,1,0,2,2,0,1256,0,0,0,0%,0,0,0,0%,2,1,0,0,0,0,0,0,2,0.47s,0%,2,00:20:56,00:00:00,0,0%,,,,,,,,,
2018-04-17,2,2,0,8,7,1,42,0,0,0,0%,0,0,0,0%,6,4,0,0,2,1,0,0,6,0.08s,50%,4,00:00:21,00:00:00,0,0%,,,,,,,,,
2018-04-18,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.31s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-19,2,2,0,3,2,1,12,0,0,0,0%,0,0,0,0%,3,2,0,0,0,0,0,0,3,0.09s,50%,1.5,00:00:06,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-04-20,1,1,0,4,4,0,31,0,0,0,0%,0,0,0,0%,3,3,0,0,1,1,0,0,3,0.49s,0%,4,00:00:31,00:00:00,0,0%,,,,,,,,,
2018-04-21,3,3,0,3,1,3,0,0,0,0,0%,0,0,0,0%,3,3,0,0,0,0,0,0,2,0.24s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-22,3,3,0,7,5,2,23,0,0,0,0%,0,0,0,0%,6,4,0,0,1,1,0,0,5,0.08s,67%,2.3,00:00:08,00:00:00,0,0%,,,,,,,,,
2018-04-23,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.31s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-24,3,3,0,8,6,2,725,0,0,0,0%,0,0,0,0%,6,5,0,0,2,2,0,0,6,0.48s,67%,2.7,00:04:02,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-04-25,1,1,0,2,2,0,3,0,0,0,0%,0,0,0,0%,1,1,0,0,1,1,0,0,1,0.15s,0%,2,00:00:03,00:00:00,0,0%,,,,,,,,,
2018-04-26,1,1,0,8,8,0,39,0,0,0,0%,,,,,6,5,0,0,2,2,0,0,6,0.18s,0%,8,00:00:39,00:00:39,8,0%,1,8,1,0,8,0,0,0,0%
2018-04-27,5,5,0,6,2,4,9,0,0,0,0%,0,0,0,0%,6,6,0,0,0,0,0,0,6,0.79s,80%,1.2,00:00:02,00:00:00,0,0%,,,,,,,,,
2018-04-28,3,3,0,5,3,2,5,0,0,0,0%,0,0,0,0%,4,4,0,0,1,1,0,0,4,1.21s,67%,1.7,00:00:02,00:00:00,0,0%,,,,,,,,,
2018-04-29,1,1,0,1,1,1,0,0,0,0,0%,0,0,0,0%,1,1,0,0,0,0,0,0,1,0.43s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-04-30,2,2,0,2,1,2,0,0,0,0,0%,0,0,0,0%,2,2,0,0,0,0,0,0,2,0.22s,100%,1,00:00:00,00:00:00,0,0%,,,,,,,,,
2018-05-01,1,2,0,4,3,1,5,0,0,0,0%,,,,,3,3,0,0,1,1,0,0,3,0.04s,50%,2,00:00:03,00:00:03,2,50%,2,4,1,0,3,0,0,0,0%
2018-05-02,3,3,0,6,4,2,240,0,0,0,0%,0,0,0,0%,5,4,0,0,1,1,0,0,5,0.02s,67%,2,00:01:20,00:04:00,4,0%,1,4,1,0,4,0,0,0,0%
2018-05-03,3,4,0,7,4,3,6,0,0,0,0%,0,0,0,0%,6,6,0,0,1,1,0,0,6,0.06s,75%,1.8,00:00:02,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-04,1,1,0,1,1,1,0,0,0,0,0%,,,,,1,1,0,0,0,0,0,0,1,0.01s,100%,1,00:00:00,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-05,2,2,0,6,5,1,21,0,0,0,0%,0,0,0,0%,4,2,0,0,2,1,0,0,4,0.49s,50%,3,00:00:11,00:00:00,0,0%,,,,,,,,,
2018-05-06,3,3,0,4,2,2,3,0,0,0,0%,0,0,0,0%,4,3,0,0,0,0,0,0,4,0.26s,67%,1.3,00:00:01,00:00:03,2,0%,1,2,1,0,2,0,0,0,0%
2018-05-07,3,3,0,4,2,2,11,0,0,0,0%,0,0,0,0%,4,3,0,0,0,0,0,0,4,0.35s,67%,1.3,00:00:04,00:00:00,0,0%,,,,,,,,,
2018-05-08,3,3,0,11,7,1,218,0,0,0,0%,0,0,0,0%,8,6,0,0,3,3,0,0,8,0.08s,33%,3.7,00:01:13,00:00:00,1,100%,1,1,1,0,1,0,0,0,0%
2018-05-09,2,2,0,7,6,1,197,0,0,0,0%,0,0,0,0%,7,2,0,0,0,0,0,0,7,2.61s,50%,3.5,00:01:39,00:00:00,0,0%,,,,,,,,,
2018-05-10,3,3,0,10,7,1,190,0,0,0,0%,0,0,0,0%,9,4,0,0,1,1,0,0,7,0.47s,33%,3.3,00:01:03,00:00:00,0,0%,,,,,,,,,
