Date,Unique visitors,Visits,Users,Actions,Maximum actions in one visit,Bounces,Total time spent by visitors (in seconds),Returning Visits,Actions by Returning Visits,Unique returning visitors,Returning Users,Maximum actions in one returning visit,Bounce Rate for Returning Visits,Avg. Actions per Returning Visit,Avg. Duration of a Returning Visit (in sec),Conversions,Visits with Conversions,Revenue,Conversion Rate,nb_conversions_new_visit,nb_visits_converted_new_visit,revenue_new_visit,conversion_rate_new_visit,nb_conversions_returning_visit,nb_visits_converted_returning_visit,revenue_returning_visit,conversion_rate_returning_visit,Pageviews,Unique Pageviews,Downloads,Unique Downloads,Outlinks,Unique Outlinks,Searches,Unique Keywords,nb_hits_with_time_generation,Avg. generation time,Bounce Rate,Actions per Visit,Avg. Visit Duration (in seconds)
2016-04-20,15,17,0,36,11,11,3392,8,9,6,0,2,88%,1.1,00:01:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,33,31,0,0,3,2,0,0,32,0.59s,65%,2.1,00:03:20
2016-04-21,20,27,0,71,20,18,13674,9,27,4,0,9,44%,3,00:20:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,68,49,0,0,3,3,0,0,54,0.73s,67%,2.6,00:08:26
2016-04-22,18,23,0,50,12,16,801,9,33,5,0,12,56%,3.7,00:01:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,47,40,1,1,2,2,0,0,46,0.48s,70%,2.2,00:00:35
2016-04-23,17,20,0,66,20,10,5104,7,35,6,0,20,43%,5,00:06:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,58,41,0,0,8,6,0,0,55,0.43s,50%,3.3,00:04:15
2016-04-24,13,17,0,75,16,8,6046,5,37,3,0,16,40%,7.4,00:04:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,64,49,2,2,9,7,0,0,49,0.32s,47%,4.4,00:05:56
2016-04-25,26,37,0,93,14,21,9119,14,54,9,0,14,43%,3.9,00:09:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,84,72,2,2,7,6,0,0,79,0.68s,57%,2.5,00:04:06
2016-04-26,23,33,0,144,31,11,12853,18,105,11,0,31,22%,5.8,00:08:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,111,79,6,5,27,19,0,0,89,0.51s,33%,4.4,00:06:29
2016-04-27,21,25,0,63,8,14,4335,7,24,4,0,8,29%,3.4,00:04:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,56,51,1,1,6,6,0,0,49,0.92s,56%,2.5,00:02:53
2016-04-28,33,35,0,71,15,27,3067,5,18,5,0,14,80%,3.6,00:02:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,66,52,1,1,4,4,0,0,59,0.75s,77%,2,00:01:28
2016-04-29,16,18,0,25,4,14,186,5,9,3,0,4,60%,1.8,00:00:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,22,21,0,0,3,3,0,0,20,1.61s,78%,1.4,00:00:10
2016-04-30,8,9,0,19,7,5,2121,4,11,4,0,7,50%,2.8,00:08:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,18,15,0,0,1,1,0,0,18,0.59s,56%,2.1,00:03:56
2016-05-01,19,20,0,48,11,13,2663,3,13,3,0,6,0%,4.3,00:10:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,44,37,0,0,4,4,0,0,43,0.56s,65%,2.4,00:02:13
2016-05-02,27,31,0,166,32,16,13721,8,51,4,0,19,38%,6.4,00:14:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,145,111,10,7,11,11,0,0,141,0.5s,52%,5.4,00:07:23
2016-05-03,27,37,0,113,15,26,6536,13,74,7,0,15,54%,5.7,00:06:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,110,91,0,0,3,3,0,0,105,4.22s,70%,3.1,00:02:57
2016-05-04,25,26,0,53,8,17,7877,7,22,6,0,7,43%,3.1,00:13:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,45,40,1,1,7,6,0,0,39,1.22s,65%,2,00:05:03
2016-05-05,12,15,0,51,10,5,3601,7,29,4,0,8,29%,4.1,00:06:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,47,38,3,3,1,1,0,0,39,1.13s,33%,3.4,00:04:00
2016-05-06,17,24,0,41,9,19,3764,15,30,9,0,9,80%,2,00:04:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,37,34,3,3,1,1,0,0,33,1.07s,79%,1.7,00:02:37
2016-05-07,12,15,0,25,3,8,729,5,9,2,0,3,40%,1.8,00:00:36,0,0,0,0%,0,0,0,0%,0,0,0,0%,22,18,1,1,2,2,0,0,21,0.54s,53%,1.7,00:00:49
2016-05-08,5,5,0,7,3,4,291,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,7,6,0,0,0,0,0,0,6,0.34s,80%,1.4,00:00:58
2016-05-09,29,34,0,131,45,19,5648,11,23,8,0,8,55%,2.1,00:01:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,110,70,5,3,16,13,0,0,78,1.28s,56%,3.9,00:02:46
2016-05-10,16,26,0,65,17,19,4547,18,54,9,0,17,67%,3,00:04:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,60,47,2,2,3,3,0,0,56,1.14s,73%,2.5,00:02:55
2016-05-11,25,32,0,82,25,20,10446,14,27,10,0,7,50%,1.9,00:02:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,74,63,2,2,6,6,0,0,69,1.14s,63%,2.6,00:05:26
2016-05-12,25,33,0,108,25,22,12243,12,75,6,0,25,58%,6.3,00:13:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,103,93,1,1,4,4,0,0,96,5.74s,67%,3.3,00:06:11
2016-05-13,18,21,0,43,11,15,1491,7,15,4,0,5,57%,2.1,00:00:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,41,36,1,1,1,1,0,0,38,12.28s,71%,2,00:01:11
2016-05-14,5,7,0,18,9,5,455,3,11,2,0,9,67%,3.7,00:02:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,17,13,1,1,0,0,0,0,17,0.75s,71%,2.6,00:01:05
2016-05-15,12,14,0,54,15,8,1381,3,19,3,0,11,33%,6.3,00:02:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,48,32,1,1,5,5,0,0,40,0.36s,57%,3.9,00:01:39
2016-05-16,37,47,0,139,17,25,16733,18,60,9,0,7,28%,3.3,00:07:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,129,106,5,4,5,5,0,0,122,1.35s,53%,3,00:05:56
2016-05-17,31,38,0,95,14,24,6295,15,44,9,0,14,67%,2.9,00:03:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,86,70,1,1,8,7,0,0,77,1.26s,63%,2.5,00:02:46
2016-05-18,21,27,0,150,76,16,10509,14,46,10,0,12,50%,3.3,00:05:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,132,87,6,5,12,10,0,0,129,1.94s,59%,5.6,00:06:29
2016-05-19,31,34,0,120,22,19,10025,7,60,4,0,22,43%,8.6,00:15:15,0,0,0,0%,0,0,0,0%,0,0,0,0%,108,85,5,4,7,7,0,0,99,1.5s,56%,3.5,00:04:55
2016-05-20,30,32,0,102,11,16,13029,10,37,9,0,11,30%,3.7,00:11:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,88,66,0,0,14,13,0,0,82,2.23s,50%,3.2,00:06:47
2016-05-21,14,16,0,55,13,9,10228,4,18,3,0,13,25%,4.5,00:17:49,0,0,0,0%,0,0,0,0%,0,0,0,0%,49,39,0,0,6,4,0,0,49,1.58s,56%,3.4,00:10:39
2016-05-22,18,26,0,111,19,10,10258,13,77,6,0,19,15%,5.9,00:10:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,104,84,0,0,7,7,0,0,95,0.34s,38%,4.3,00:06:35
2016-05-23,24,37,0,119,19,21,11526,21,76,13,0,19,57%,3.6,00:05:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,110,94,0,0,9,8,0,0,104,1.48s,57%,3.2,00:05:12
2016-05-24,34,45,0,123,24,30,11195,24,68,13,0,24,58%,2.8,00:06:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,118,93,1,1,4,3,0,0,113,0.76s,67%,2.7,00:04:09
2016-05-25,31,43,0,132,20,26,7547,17,49,8,0,13,65%,2.9,00:05:12,0,0,0,0%,0,0,0,0%,0,0,0,0%,118,93,2,2,12,9,0,0,112,0.67s,60%,3.1,00:02:56
2016-05-26,24,39,0,80,11,27,5416,23,52,10,0,11,74%,2.3,00:00:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,77,70,1,1,2,2,0,0,74,1.85s,69%,2.1,00:02:19
2016-05-27,19,27,0,61,12,20,4153,16,32,9,0,12,81%,2,00:02:33,0,0,0,0%,0,0,0,0%,0,0,0,0%,58,49,0,0,3,3,0,0,49,0.67s,74%,2.3,00:02:34
2016-05-28,3,3,0,7,4,1,186,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,7,5,0,0,0,0,0,0,7,1.18s,33%,2.3,00:01:02
2016-05-29,11,17,0,43,17,13,2403,8,18,2,0,5,63%,2.3,00:04:10,0,0,0,0%,0,0,0,0%,0,0,0,0%,42,40,1,1,0,0,0,0,40,0.61s,76%,2.5,00:02:21
2016-05-30,25,32,0,67,20,24,2775,11,14,6,0,4,91%,1.3,00:00:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,65,55,0,0,2,2,0,0,62,2.15s,75%,2.1,00:01:27
2016-05-31,26,37,0,86,13,26,8403,17,47,8,0,13,59%,2.8,00:05:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,82,65,0,0,4,4,0,0,75,2.08s,70%,2.3,00:03:47
2016-06-01,15,22,0,101,25,10,9476,11,76,6,0,25,36%,6.9,00:12:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,95,72,1,1,5,5,0,0,79,0.62s,45%,4.6,00:07:11
2016-06-02,28,43,0,211,71,25,25227,20,124,7,0,71,60%,6.2,00:15:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,168,113,15,13,28,18,0,0,164,0.48s,58%,4.9,00:09:47
2016-06-03,29,44,0,218,70,26,21596,24,82,11,0,24,46%,3.4,00:03:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,177,116,11,11,30,25,0,0,163,0.37s,59%,5,00:08:11
2016-06-04,12,14,0,94,24,7,10851,6,50,4,0,24,33%,8.3,00:11:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,76,42,7,6,11,9,0,0,69,0.76s,50%,6.7,00:12:55
2016-06-05,13,16,0,76,23,6,6827,4,44,2,0,23,0%,11,00:16:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,58,48,9,5,9,8,0,0,56,0.24s,38%,4.8,00:07:07
2016-06-06,29,58,0,383,63,29,49492,38,252,15,0,63,50%,6.6,00:13:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,328,217,11,10,44,33,0,0,318,1.04s,50%,6.6,00:14:13
2016-06-07,42,73,0,183,19,46,22131,42,113,19,0,18,55%,2.7,00:06:18,0,0,0,0%,0,0,0,0%,0,0,0,0%,175,145,1,1,7,7,0,0,154,0.64s,63%,2.5,00:05:03
2016-06-08,27,42,0,157,46,28,14905,19,107,8,0,46,68%,5.6,00:10:39,0,0,0,0%,0,0,0,0%,0,0,0,0%,145,133,4,4,8,8,0,0,136,0.37s,67%,3.7,00:05:55
2016-06-09,27,35,0,86,25,22,5955,15,35,10,0,7,53%,2.3,00:01:34,0,0,0,0%,0,0,0,0%,0,0,0,0%,78,65,2,2,6,6,0,0,63,0.52s,63%,2.5,00:02:50
2016-06-10,15,24,0,55,16,18,2384,15,25,7,0,5,73%,1.7,00:01:48,0,0,0,0%,0,0,0,0%,0,0,0,0%,52,39,2,2,1,1,0,0,48,9.82s,75%,2.3,00:01:39
2016-06-11,16,19,0,50,20,12,4324,6,15,4,0,7,50%,2.5,00:06:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,44,30,0,0,6,5,0,0,43,0.84s,63%,2.6,00:03:48
2016-06-12,17,20,0,38,12,15,889,5,6,4,0,2,80%,1.2,00:00:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,35,34,0,0,3,3,0,0,31,1.68s,75%,1.9,00:00:44
2016-06-13,19,20,0,80,21,9,5879,4,8,4,0,4,50%,2,00:01:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,73,47,0,0,7,7,0,0,69,0.37s,45%,4,00:04:54
2016-06-14,21,24,0,37,9,20,384,3,5,3,0,3,67%,1.7,00:00:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,37,32,0,0,0,0,0,0,33,0.76s,83%,1.5,00:00:16
2016-06-15,22,23,0,28,4,21,320,2,2,2,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,27,27,0,0,1,1,0,0,19,1.23s,91%,1.2,00:00:14
2016-06-16,24,29,0,63,12,19,5047,9,23,6,0,12,67%,2.6,00:02:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,52,49,0,0,11,7,0,0,43,3.96s,66%,2.2,00:02:54
2016-06-17,15,23,0,110,29,10,6012,11,63,5,0,29,27%,5.7,00:06:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,101,82,0,0,9,8,0,0,74,0.63s,43%,4.8,00:04:21
2016-06-18,14,15,0,28,6,10,1352,2,2,2,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,26,22,0,0,2,2,0,0,25,1.14s,67%,1.9,00:01:30
2016-06-19,15,18,0,69,25,9,9374,5,51,3,0,25,0%,10.2,00:28:15,0,0,0,0%,0,0,0,0%,0,0,0,0%,66,46,2,2,1,1,0,0,63,0.6s,50%,3.8,00:08:41
2016-06-20,22,29,0,92,19,21,5228,13,61,8,0,19,62%,4.7,00:04:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,82,66,2,2,8,8,0,0,72,1.02s,72%,3.2,00:03:00
2016-06-21,21,28,0,146,51,14,19125,8,36,4,0,14,38%,4.5,00:15:56,0,0,0,0%,0,0,0,0%,0,0,0,0%,113,86,1,1,32,24,0,0,111,0.33s,50%,5.2,00:11:23
2016-06-22,14,14,0,34,9,6,2190,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,26,23,1,1,7,7,0,0,24,0.91s,43%,2.4,00:02:36
2016-06-23,28,28,0,100,15,15,15360,4,35,4,0,15,0%,8.8,00:28:24,0,0,0,0%,0,0,0,0%,0,0,0,0%,86,68,1,1,13,13,0,0,81,1.03s,54%,3.6,00:09:09
2016-06-24,15,20,0,71,22,9,6208,9,48,4,0,22,44%,5.3,00:10:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,62,55,0,0,9,7,0,0,61,0.66s,45%,3.6,00:05:10
2016-06-25,9,10,0,44,17,7,1965,1,15,1,0,15,0%,15,00:23:28,0,0,0,0%,0,0,0,0%,0,0,0,0%,33,23,0,0,11,8,0,0,33,0.43s,70%,4.4,00:03:17
2016-06-26,5,5,0,7,3,4,1489,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,7,6,0,0,0,0,0,0,6,5.01s,80%,1.4,00:04:58
2016-06-27,31,36,0,99,23,28,11872,6,6,2,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,78,70,0,0,21,20,0,0,77,0.76s,78%,2.8,00:05:30
2016-06-28,22,29,0,45,5,19,3091,11,15,9,0,3,73%,1.4,00:01:31,0,0,0,0%,0,0,0,0%,0,0,0,0%,40,35,0,0,5,5,0,0,40,0.73s,66%,1.6,00:01:47
2016-06-29,23,24,0,70,29,17,2660,3,4,3,0,2,67%,1.3,00:00:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,64,61,1,1,5,4,0,0,63,0.44s,71%,2.9,00:01:51
2016-06-30,14,20,0,71,19,7,4535,10,42,4,0,19,40%,4.2,00:02:06,0,0,0,0%,0,0,0,0%,0,0,0,0%,62,48,0,0,9,9,0,0,58,1.16s,35%,3.6,00:03:47
2016-07-01,16,18,0,49,10,10,3141,5,20,4,0,10,40%,4,00:08:58,0,0,0,0%,0,0,0,0%,0,0,0,0%,41,39,0,0,8,8,0,0,32,1.62s,56%,2.7,00:02:55
2016-07-02,9,10,0,87,46,6,5232,5,10,5,0,5,60%,2,00:10:02,0,0,0,0%,0,0,0,0%,0,0,0,0%,84,74,0,0,3,2,0,0,84,0.3s,60%,8.7,00:08:43
2016-07-03,12,16,0,52,10,7,2154,5,13,4,0,6,60%,2.6,00:03:59,0,0,0,0%,0,0,0,0%,0,0,0,0%,50,40,0,0,2,2,0,0,48,0.44s,44%,3.3,00:02:15
2016-07-04,20,22,0,83,30,12,5524,4,14,3,0,6,0%,3.5,00:02:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,74,57,1,1,8,7,0,0,71,0.55s,55%,3.8,00:04:11
2016-07-05,13,17,0,77,28,12,6714,6,46,4,0,28,50%,7.7,00:05:46,0,0,0,0%,0,0,0,0%,0,0,0,0%,73,48,0,0,4,4,0,0,58,0.41s,71%,4.5,00:06:35
2016-07-06,13,16,0,30,8,10,3289,5,10,3,0,4,40%,2,00:05:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,28,26,0,0,2,2,0,0,28,0.81s,63%,1.9,00:03:26
2016-07-07,11,15,0,36,6,7,1796,5,12,1,0,5,40%,2.4,00:03:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,34,27,0,0,2,2,0,0,32,0.37s,47%,2.4,00:02:00
2016-07-08,9,9,0,17,6,7,164,2,7,2,0,6,50%,3.5,00:01:14,0,0,0,0%,0,0,0,0%,0,0,0,0%,15,14,0,0,2,2,0,0,15,0.77s,78%,1.9,00:00:18
2016-07-09,4,5,0,10,5,3,1467,3,8,2,0,5,33%,2.7,00:08:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,10,8,0,0,0,0,0,0,10,0.76s,60%,2,00:04:53
2016-07-10,7,9,0,58,28,3,1923,3,40,3,0,28,33%,13.3,00:08:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,55,31,0,0,3,3,0,0,55,0.31s,33%,6.4,00:03:34
2016-07-11,11,16,0,45,17,10,3818,4,7,3,0,3,50%,1.8,00:03:01,0,0,0,0%,0,0,0,0%,0,0,0,0%,43,35,0,0,2,2,0,0,38,0.97s,63%,2.8,00:03:59
2016-07-12,22,24,0,58,10,14,3859,6,16,5,0,10,67%,2.7,00:01:07,0,0,0,0%,0,0,0,0%,0,0,0,0%,48,40,0,0,10,9,0,0,48,0.32s,58%,2.4,00:02:41
2016-07-13,17,21,0,60,32,16,5981,3,6,1,0,4,67%,2,00:08:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,52,43,0,0,8,5,0,0,29,1.11s,76%,2.9,00:04:45
2016-07-14,21,23,0,41,12,16,2721,4,6,3,0,2,50%,1.5,00:02:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,40,37,0,0,1,1,0,0,36,1.42s,70%,1.8,00:01:58
2016-07-15,14,14,0,36,12,9,2959,3,3,3,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,33,27,0,0,3,2,0,0,26,0.48s,64%,2.6,00:03:31
2016-07-16,11,12,0,44,15,6,3372,2,14,2,0,12,0%,7,00:07:09,0,0,0,0%,0,0,0,0%,0,0,0,0%,42,33,0,0,2,2,0,0,42,1.12s,50%,3.7,00:04:41
2016-07-17,14,15,0,17,2,13,1090,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,17,15,0,0,0,0,0,0,15,0.98s,87%,1.1,00:01:13
2016-07-18,18,23,0,61,18,13,7333,9,30,6,0,18,67%,3.3,00:05:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,61,47,0,0,0,0,0,0,59,0.84s,57%,2.7,00:05:19
2016-07-19,25,33,0,123,28,21,9488,15,49,9,0,22,67%,3.3,00:03:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,117,90,3,3,3,3,0,0,104,0.61s,64%,3.7,00:04:48
2016-07-20,25,34,0,75,8,20,3114,12,21,8,0,5,58%,1.8,00:00:52,0,0,0,0%,0,0,0,0%,0,0,0,0%,66,56,0,0,9,9,0,0,64,0.67s,59%,2.2,00:01:32
2016-07-21,27,36,0,118,16,22,12161,18,57,10,0,16,61%,3.2,00:04:11,0,0,0,0%,0,0,0,0%,0,0,0,0%,91,72,0,0,27,22,0,0,85,1.25s,61%,3.3,00:05:38
2016-07-22,15,16,0,25,7,12,494,3,10,3,0,7,33%,3.3,00:00:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,25,25,0,0,0,0,0,0,25,1.28s,75%,1.6,00:00:31
2016-07-23,9,10,0,20,10,8,1914,1,1,1,0,1,100%,1,00:00:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,15,11,1,1,4,2,0,0,12,0.78s,80%,2,00:03:11
2016-07-24,5,5,0,5,1,5,0,,,,,,0%,0,00:00:00,0,0,0,0%,0,0,0,0%,,,,,5,5,0,0,0,0,0,0,4,0.9s,100%,1,00:00:00
2016-07-25,37,41,0,84,25,36,4188,6,9,5,0,4,83%,1.5,00:00:05,0,0,0,0%,0,0,0,0%,0,0,0,0%,79,73,0,0,5,5,0,0,69,2.29s,88%,2,00:01:42
2016-07-26,18,20,0,40,11,16,316,5,15,3,0,11,80%,3,00:00:25,0,0,0,0%,0,0,0,0%,0,0,0,0%,40,38,0,0,0,0,0,0,40,0.91s,80%,2,00:00:16
2016-07-27,21,24,0,59,13,16,4885,8,22,5,0,8,38%,2.8,00:07:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,57,53,0,0,2,2,0,0,52,0.77s,67%,2.5,00:03:24
2016-07-28,33,46,0,123,26,28,13259,17,54,8,0,11,41%,3.2,00:08:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,119,92,4,3,0,0,0,0,113,0.67s,61%,2.7,00:04:48
2016-07-29,33,39,0,159,31,23,7412,10,37,4,0,11,50%,3.7,00:07:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,115,92,2,2,42,34,0,0,111,0.39s,59%,4.1,00:03:10
2016-07-30,11,12,0,14,2,10,1172,3,4,3,0,2,67%,1.3,00:03:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,14,12,0,0,0,0,0,0,13,1.14s,83%,1.2,00:01:38
2016-07-31,14,19,0,52,20,13,5619,7,28,3,0,20,57%,4,00:10:44,0,0,0,0%,0,0,0,0%,0,0,0,0%,48,38,0,0,4,3,0,0,45,0.61s,68%,2.7,00:04:56
2016-08-01,29,38,0,87,45,33,3192,16,62,8,0,45,88%,3.9,00:01:37,0,0,0,0%,0,0,0,0%,0,0,0,0%,86,82,0,0,1,1,0,0,83,1.23s,87%,2.3,00:01:24
2016-08-02,30,41,0,114,16,24,9471,13,45,9,0,12,54%,3.5,00:05:17,0,0,0,0%,0,0,0,0%,0,0,0,0%,101,65,5,5,8,7,0,0,88,0.94s,59%,2.8,00:03:51
2016-08-03,46,57,0,169,25,36,11092,20,92,11,0,25,40%,4.6,00:05:43,0,0,0,0%,0,0,0,0%,0,0,0,0%,159,133,1,1,9,9,0,0,140,0.59s,63%,3,00:03:15
2016-08-04,42,46,0,81,8,34,5000,9,21,6,0,8,56%,2.3,00:01:57,0,0,0,0%,0,0,0,0%,0,0,0,0%,77,63,0,0,4,4,0,0,70,1.3s,74%,1.8,00:01:49
2016-08-05,22,25,0,66,11,12,5923,5,7,4,0,2,60%,1.4,00:04:51,0,0,0,0%,0,0,0,0%,0,0,0,0%,61,50,0,0,5,4,0,0,56,0.39s,48%,2.6,00:03:57
2016-08-06,14,21,0,41,10,16,3084,11,31,6,0,10,55%,2.8,00:04:40,0,0,0,0%,0,0,0,0%,0,0,0,0%,40,38,0,0,1,1,0,0,39,1.24s,76%,2,00:02:27
2016-08-07,9,9,0,11,2,7,266,2,3,2,0,2,50%,1.5,00:00:08,0,0,0,0%,0,0,0,0%,0,0,0,0%,11,10,0,0,0,0,0,0,11,1.51s,78%,1.2,00:00:30
2016-08-08,36,41,0,109,18,27,8844,10,25,10,0,13,60%,2.5,00:05:49,0,0,0,0%,0,0,0,0%,0,0,0,0%,102,88,0,0,7,6,0,0,80,1.41s,66%,2.7,00:03:36
2016-08-09,35,40,0,61,6,31,2711,7,10,4,0,4,86%,1.4,00:00:03,0,0,0,0%,0,0,0,0%,0,0,0,0%,60,54,1,1,0,0,0,0,53,1s,78%,1.5,00:01:08
2016-08-10,21,21,0,69,38,13,7741,3,40,3,0,38,67%,13.3,00:33:19,0,0,0,0%,0,0,0,0%,0,0,0,0%,64,45,0,0,5,3,0,0,59,0.79s,62%,3.3,00:06:09
2016-08-11,31,34,0,55,10,27,3580,8,10,6,0,3,88%,1.3,00:00:54,0,0,0,0%,0,0,0,0%,0,0,0,0%,51,42,4,4,0,0,0,0,50,1.35s,79%,1.6,00:01:45
2016-08-12,29,35,0,107,31,25,3626,6,18,5,0,10,50%,3,00:01:47,0,0,0,0%,0,0,0,0%,0,0,0,0%,105,99,0,0,2,2,0,0,96,0.74s,71%,3.1,00:01:44
2016-08-13,18,19,0,49,11,11,2619,1,2,1,0,2,0%,2,00:24:26,0,0,0,0%,0,0,0,0%,0,0,0,0%,41,37,0,0,8,8,0,0,35,0.87s,58%,2.6,00:02:18
2016-08-14,21,23,0,56,20,17,1871,5,9,3,0,4,60%,1.8,00:02:13,0,0,0,0%,0,0,0,0%,0,0,0,0%,54,44,0,0,2,2,0,0,48,1.07s,74%,2.4,00:01:21
2016-08-15,30,34,0,83,18,22,5155,8,24,7,0,9,25%,3,00:06:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,76,66,1,1,6,6,0,0,70,0.64s,65%,2.4,00:02:32
2016-08-16,32,38,0,96,13,22,5150,11,29,7,0,8,45%,2.6,00:01:45,0,0,0,0%,0,0,0,0%,0,0,0,0%,86,69,0,0,10,10,0,0,82,0.67s,58%,2.5,00:02:16
2016-08-17,25,28,0,73,21,20,9515,7,26,7,0,19,71%,3.7,00:12:00,0,0,0,0%,0,0,0,0%,0,0,0,0%,66,55,2,2,5,5,0,0,58,1.92s,71%,2.6,00:05:40
2016-08-18,23,25,0,73,23,16,2530,9,28,7,0,10,44%,3.1,00:01:21,0,0,0,0%,0,0,0,0%,0,0,0,0%,60,44,3,3,10,7,0,0,56,0.49s,64%,2.9,00:01:41
2016-08-19,18,19,0,38,8,12,3103,3,16,2,0,8,33%,5.3,00:14:38,0,0,0,0%,0,0,0,0%,0,0,0,0%,34,32,2,2,2,2,0,0,28,1.47s,63%,2,00:02:43
2016-08-20,13,14,0,19,4,12,401,3,5,3,0,3,67%,1.7,00:00:32,0,0,0,0%,0,0,0,0%,0,0,0,0%,18,17,1,1,0,0,0,0,16,1.84s,86%,1.4,00:00:29
2016-08-21,14,16,0,26,5,12,308,5,9,3,0,5,80%,1.8,00:00:23,0,0,0,0%,0,0,0,0%,0,0,0,0%,23,22,0,0,3,3,0,0,20,1.27s,75%,1.6,00:00:19
2016-08-22,43,58,0,117,13,40,4024,20,38,13,0,7,70%,1.9,00:01:35,0,0,0,0%,0,0,0,0%,0,0,0,0%,106,88,1,1,10,9,0,0,97,0.85s,69%,2,00:01:09
2016-08-23,33,38,0,83,14,26,8695,8,25,5,0,14,63%,3.1,00:07:04,0,0,0,0%,0,0,0,0%,0,0,0,0%,75,65,1,1,7,6,0,0,69,0.78s,68%,2.2,00:03:49
2016-08-24,40,44,0,111,30,34,5737,8,11,8,0,4,88%,1.4,00:00:16,0,0,0,0%,0,0,0,0%,0,0,0,0%,106,77,0,0,5,4,0,0,99,1.24s,77%,2.5,00:02:10
